"week_ending","location","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2017-01-15,"South Carolina","Midsouth",1.14,369916.29,112483.24,9692.83,5398.12,167680.27,86901.86,2850.92,70024.71,42458.53,0,1.45,344.06,3697.15,253.5,4430.4,967.72,0,NA,NA
2017-01-15,"Spokane","West",0.93,107376.76,60086.19,4471.01,3430.1,15011.06,31840.57,438.94,58001.9,2063.92,20.37,1.17,24.44,1016.47,0,35.08,3395.02,0,NA,NA
2017-01-15,"St. Louis","Plains",1.11,183270.4,101669.81,7588.47,4933.82,71169.65,10367.87,63.07,72670.03,28999.78,0,1.45,1997.04,657.61,0,1305,3628.82,0,NA,NA
2017-01-15,"Syracuse","Northeast",1.4,68598.22,30066.75,3179.45,3020.01,1109.08,37401.39,21,29465.36,601.39,0,1.53,2.53,156.91,0,3000.33,19.68,0,NA,NA
2017-01-15,"Tampa","Southeast",1.24,425887.79,159418.78,7526.04,7145.16,176596.61,89720.14,152.26,81860.82,77557.96,0,1.21,320.78,60.1,0,4763.33,2381.83,0,NA,NA
2017-01-15,"West Tex/New Mexico","West",0.73,1068598.28,387898.76,17014.23,12883.07,565135.47,98377.69,17186.36,153857.94,234040.82,0,1.19,1203.87,2904.22,23.07,12476.57,406.5,0,NA,NA
2017-01-22,"Albany","Northeast",1.59,128679.24,11194.51,1897.07,1690,4119.94,111173.08,2191.71,11060.19,125.5,8.82,1.82,78.83,128.24,0,1690,0,0,NA,NA
2017-01-22,"Atlanta","Southeast",0.84,755472.09,298994.39,7484.99,1624.61,320378,135920.57,179.13,177899.15,121095.24,0,1.62,1121.56,4738.82,0,2.79,1621.82,0,NA,NA
2017-01-22,"Baltimore/Washington","Midsouth",1.42,826941.93,194070.66,18486.41,8860.38,81908.85,528125.52,22836.9,187903.12,5693.97,473.57,1.85,1219.26,8061.11,345.66,8826.54,33.84,0,NA,NA
2017-01-22,"Boise","West",1.01,88317.73,40125.44,3083.38,2629.81,34251.49,5626.82,8313.98,34932.06,5155.3,38.08,1.06,3,450.57,0,639.29,1990.52,0,NA,NA
2017-01-22,"Boston","Northeast",1.26,663735.14,120962.13,15417.31,14438.25,4741.15,526892.92,11138.94,118685.31,2276.82,0,1.93,9.6,969.46,0,14438.25,0,0,NA,NA
2017-01-22,"Buffalo/Rochester","Northeast",1.34,160924.52,88839.91,2590.39,2442.83,1691.65,70336.67,56.29,86197.69,2642.22,0,1.5,8.54,139.02,0,2440.12,2.71,0,NA,NA
2017-01-22,"Charlotte","Midsouth",1.18,247754.7,68630.28,8443.85,4416.17,42582.24,116159.86,20382.32,54562.88,14067.4,0,1.48,92.31,3486.55,448.82,3971.5,444.67,0,NA,NA
2017-01-22,"Chicago","Great Lakes",1.21,845065.66,91407.5,47561.03,3921.25,120093.41,497235.79,136328.96,83227.7,1680.17,6499.63,1.51,52.69,43587.09,0,3921.25,0,0,NA,NA
2017-01-22,"Cincinnati/Dayton","Great Lakes",0.69,380429.31,232672.91,7209.5,2089.51,3186.11,142025.18,2545.11,34561.66,198094.72,16.53,1.58,235.68,4884.31,0,694.68,1394.83,0,NA,NA
2017-01-22,"Columbus","Great Lakes",0.91,197072.56,69395.58,11258.65,8326.08,75919.97,47945.33,3811.68,65666.8,3727.37,1.41,0.94,627.36,2305.21,0,2082.68,6243.4,0,NA,NA
2017-01-22,"Dallas/Ft. Worth","South Central",0.7,1382964.89,305306.71,29547.04,22063.2,850531.3,222669.42,4457.46,302263.34,2962.34,81.03,1.03,6279.44,1204.4,0,21974.04,89.16,0,NA,NA
2017-01-22,"Denver","West",1.03,906838.4,476140.34,29282.55,11461.93,149313.21,268029.66,13355.19,326361.97,149643.69,134.68,0.98,12519.74,5289.45,11.43,8840.51,2621.42,0,NA,NA
2017-01-22,"Detroit","Great Lakes",0.84,616589.93,258555.38,19452.17,14701.96,129912.94,202323.91,25797.7,254296.51,3810.7,448.17,0.77,645.63,4104.58,0,1331.38,13370.58,0,NA,NA
2017-01-22,"Grand Rapids","Great Lakes",0.92,322366.88,81247.77,2693.59,616.67,1152.99,227003.5,12962.62,72435.68,6021.3,2790.79,1.52,65.96,2010.96,0,616.67,0,0,NA,NA
2017-01-22,"Harrisburg/Scranton","Northeast",1.4,266851.77,77542.88,8360.08,7847.07,49774.5,135845.63,3688.76,74174.07,3242.21,126.6,1.76,356.74,139.44,16.83,7826.68,20.39,0,NA,NA
2017-01-22,"Hartford/Springfield","Northeast",1.47,332672.05,67811.76,9583.77,6061.85,4349.36,247185.31,13325.62,65059.13,1897.89,854.74,2.44,101.61,3410.7,9.61,6038.97,22.88,0,NA,NA
2017-01-22,"Houston","South Central",0.68,1119168.1,145504.68,35076.15,26176.05,798585.87,170357.81,4719.74,79246.83,66254.52,3.33,0.94,8152.04,748.06,0,26176.05,0,0,NA,NA
2017-01-22,"Indianapolis","Great Lakes",0.93,204570.78,94227.5,7308.25,5709.86,13553.31,92880.57,3909.4,47552.12,46669.52,5.86,0.84,139.19,1459.2,0,1493.79,4216.07,0,NA,NA
2017-01-22,"Jacksonville","Southeast",0.91,246514.81,119565.88,4964.5,4580.05,75808.7,50763.51,376.72,28445.81,91120.07,0,1.23,296.3,67.34,20.81,1396.67,3183.38,0,NA,NA
2017-01-22,"Las Vegas","West",0.79,382850.78,178184.11,10312.75,6005.2,133276.27,64435.68,6954.72,44375.39,133739.28,69.44,1.34,1117.76,3189.79,0,5992.65,12.55,0,NA,NA
2017-01-22,"Los Angeles","California",0.62,4215552.57,1775686.94,77418.61,44714.35,1715034.11,663032.28,61799.24,1710186.48,39625.95,25874.51,1.27,10912.94,21788.2,3.12,41824.67,2889.68,0,NA,NA
2017-01-22,"Louisville","Midsouth",0.94,127597.75,57605.35,2097.61,1091.44,2407.87,66870.27,714.26,18678.36,38926.99,0,1.31,0,1006.17,0,536.66,554.78,0,NA,NA
2017-01-22,"Miami/Ft. Lauderdale",NA,1.05,793514.22,253417.24,5887.98,5653.97,308899.67,230819.58,377.73,71856.16,181454.14,106.94,1.19,221.91,12.1,0,3727.78,1926.19,0,NA,NA
2017-01-22,"Nashville","Midsouth",0.87,251189.52,107805.91,6627.34,4167.15,112820.57,30481.58,81.46,82914.32,24413.26,478.33,0.86,172.58,2287.61,0,57.77,4109.38,0,NA,NA
2017-01-22,"New Orleans/Mobile","South Central",1.06,267331.27,93630.85,4028.29,3831.93,138670.15,34757.27,273,56028.66,29497.19,8105,1.31,190.38,5.98,0,2815.27,1016.66,0,NA,NA
2017-01-22,"New York","Northeast",1.48,1721917.04,330126.73,49056.11,20104.28,15652.26,1169600.51,206537.54,288384.55,36337.65,5404.53,2.05,6679.14,21232.95,1039.74,19821.48,282.8,0,NA,NA
2017-01-22,"Northern New England","Northeast",1.17,502345.31,54792.48,13492.85,13305.25,16606.58,421568.56,9377.69,54789.15,3.33,0,1.89,2.54,185.06,0,13305.25,0,0,NA,NA
2017-01-22,"Orlando","Southeast",1,481274,188688.37,6741.5,6136.18,167213.01,125193.82,178.8,66571.38,121936.43,180.56,1.26,527.11,78.21,0,3583.33,2552.85,0,NA,NA
2017-01-22,"Philadelphia","Northeast",1.51,489345.23,125893.84,10199.77,5339.72,18201.14,287008.11,58242.14,114958.9,9387.36,1547.58,2,1524.38,3321.89,13.78,5279.57,60.15,0,NA,NA
2017-01-22,"Phoenix/Tucson","West",0.54,1601222.68,379300.07,10333.37,3994.44,909748.65,296612.15,15561.81,98982.8,280317.27,0,1.59,2433.61,3905.32,0,3964.66,29.78,0,NA,NA
2017-01-22,"Pittsburgh","Northeast",1.04,159303.6,41744.33,8828.82,8054.99,68732.26,45716.42,3110.59,30703.03,11041.3,0,1.4,768.82,5.01,0,7606.17,448.82,0,NA,NA
2017-01-22,"Portland","West",0.87,711564.14,393543.44,37742.57,30947.47,107651.59,194199.57,16169.54,331105.98,62282.17,155.29,0.96,2500.96,4287.6,6.54,321.1,30626.37,0,NA,NA
2017-01-22,"Raleigh/Greensboro","Midsouth",1.14,326997.65,84545.16,10830.75,5886.37,88147.39,135723.73,18581.37,80560.91,3984.25,0,1.59,224.66,4242.03,477.69,5420.39,465.98,0,NA,NA
2017-01-22,"Richmond/Norfolk","Midsouth",1.13,286641.35,77468.83,8066.77,4572.15,94347.19,107935.3,6890.03,75851.48,1617.35,0,1.27,436.2,2878.14,180.28,2901.02,1671.13,0,NA,NA
2017-01-22,"Roanoke","Midsouth",1.04,163498.85,67648.3,7525.89,4706.56,48905.14,46802.42,142.99,66764.36,883.94,0,1.16,234.38,2584.95,0,2177.11,2529.45,0,NA,NA
2017-01-22,"Sacramento","California",0.98,532733.04,41856.41,6015.68,283.89,166864.88,321763.18,2248.57,41368.62,487.79,0,1.89,1800.88,3930.91,0,283.89,0,0,NA,NA
2017-01-22,"San Diego","California",0.74,695873.15,192411.38,10842.77,1953.67,313593.77,174728.8,15139.2,179361.27,13050.11,0,1.73,2019.23,6869.87,0,626.78,1326.89,0,NA,NA
2017-01-22,"San Francisco","California",0.94,1089513.11,64181.88,20441.93,2957.23,297208.6,722757.78,5364.85,59393.11,3290.16,1498.61,2.03,8435.86,9045.98,2.86,2957.23,0,0,NA,NA
2017-01-22,"Seattle","West",0.85,865893.82,506011.31,39780.18,28797.8,102662.26,256663.56,556.69,393137.4,112547.31,326.6,1.32,654.95,10318.19,9.24,557.91,28239.89,0,NA,NA
2017-01-22,"South Carolina","Midsouth",1,451738.89,163240.92,8519.07,4772.14,159931.18,121922.88,6643.91,98463.17,64777.75,0,1.44,321.4,3190.68,234.85,3826.57,945.57,0,NA,NA
2017-01-22,"Spokane","West",0.88,113430.5,55517.29,3750.22,2721.88,19006.07,38753.45,153.69,49749.97,5680.78,86.54,1.28,99.78,928.56,0,63.35,2658.53,0,NA,NA
2017-01-22,"St. Louis","Plains",1.14,155424.95,83985.36,6534.61,4554.51,63018.91,8315.4,105.28,54350.1,29635.26,0,1.4,1189.05,791.05,0,1287.78,3266.73,0,NA,NA
2017-01-22,"Syracuse","Northeast",1.52,79859.72,25932.41,1880.89,1795.94,1341,52570.04,16.27,24856.47,1075.94,0,1.57,19.02,65.93,0,1795.94,0,0,NA,NA
2017-01-22,"Tampa","Southeast",1,547800.42,217651.64,6939.71,6653.83,178179.3,151852.98,116.5,80110.89,137540.75,0,1.2,252.11,33.77,0,4266.66,2387.17,0,NA,NA
2017-01-22,"West Tex/New Mexico","West",0.67,1100953.14,337439.16,16430.64,12175.93,653900.04,95147.87,14466.07,113880.3,223558.86,0,1.21,1413.93,2820.53,20.25,12073.07,102.86,0,NA,NA
2017-01-29,"Albany","Northeast",1.31,95424.59,12780.26,1795.81,1640.14,3844.62,78315.15,484.56,12393.84,382.06,4.36,1.86,32.53,123.14,0,1640.14,0,0,NA,NA
2017-01-29,"Atlanta","Southeast",0.95,627695.79,256177.7,7330.86,2046.56,285147.95,86150.35,219.79,177033.34,79144.36,0,1.53,1102.57,4181.73,0,5.58,2040.98,0,NA,NA
2017-01-29,"Baltimore/Washington","Midsouth",1.46,781538.81,199802.86,17293.49,8095.38,81883.91,489023.96,10828.08,193910.98,2724.14,3167.74,1.85,1050.68,7816.85,330.58,8090.55,4.83,0,NA,NA
2017-01-29,"Boise","West",0.93,105132.82,53362.99,3212.37,2745.05,35677.85,6532.78,9559.2,36294.3,17043.36,25.33,1.06,15.2,452.12,0,623.74,2121.31,0,NA,NA
2017-01-29,"Boston","Northeast",1.32,604106.12,127373.73,15270.59,14135.22,5792.32,464828.97,6111.1,126000.39,1373.34,0,1.9,8.37,1127,0,13878.77,256.45,0,NA,NA
2017-01-29,"Buffalo/Rochester","Northeast",1.37,163136.7,89482.82,2348.77,1999,1541.69,72000.86,111.33,87723.55,1253.71,505.56,1.61,2.44,347.33,0,1829.7,169.3,0,NA,NA
2017-01-29,"Charlotte","Midsouth",1.33,213609.12,69453.58,10053.43,4695.02,48872.88,86135.67,9146.99,58828.73,9630.41,994.44,1.5,131.99,4705.7,520.72,4139.08,555.94,0,NA,NA
2017-01-29,"Chicago","Great Lakes",1.1,830499.38,96974.33,44735.4,4093.34,86213.34,511365.64,135946.07,85615.7,1691.15,9667.48,1.51,87.33,40554.73,0,4088.9,4.44,0,NA,NA
2017-01-29,"Cincinnati/Dayton","Great Lakes",0.71,325944.73,203170.12,15828,11323.17,3040.61,118753.45,980.55,30234.77,172935.35,0,0.8,241.14,4263.69,0,446.01,10877.16,0,NA,NA
2017-01-29,"Columbus","Great Lakes",1.06,163084.68,62603.86,6971.41,2799.71,66807.47,32338.23,1335.12,54598.58,8001.06,4.22,1.49,801.47,3370.23,0,2039.28,760.43,0,NA,NA
2017-01-29,"Dallas/Ft. Worth","South Central",0.73,1306293.11,308161.67,23208.81,12958.08,789341.03,172742.07,36048.34,264359.46,43743.14,59.07,1.16,9611.35,639.38,0,12862.31,95.77,0,NA,NA
2017-01-29,"Denver","West",1.05,887964.38,485812.2,18341.33,1302.51,172614.57,214811.63,14725.98,315628.11,169960.03,224.06,1.49,13842.27,3182.83,13.72,1226.26,76.25,0,NA,NA
2017-01-29,"Detroit","Great Lakes",1.01,381506.2,178320.38,7850.52,2458.92,125847.46,70435.94,6902.42,174385.95,3782.91,151.52,1.54,724.05,4667.55,0,770.05,1688.87,0,NA,NA
2017-01-29,"Grand Rapids","Great Lakes",1.29,168252.2,60697.14,1626.47,499,1391.78,100681.06,5482.22,53182.31,6877.73,637.1,1.67,47.74,1079.73,0,386.67,112.33,0,NA,NA
2017-01-29,"Harrisburg/Scranton","Northeast",1.25,267917.78,72003.79,9254.53,8683.82,64322.44,129735.77,1855.78,70448.34,1418.77,136.68,1.72,364.78,195.77,10.16,8622.95,60.87,0,NA,NA
2017-01-29,"Hartford/Springfield","Northeast",1.46,292710.38,63874.09,9412.37,5812.17,4741.29,220159.57,3935.43,62167.99,1025.61,680.49,2.43,96.15,3494.43,9.62,5602.31,209.86,0,NA,NA
2017-01-29,"Houston","South Central",0.7,1258481.11,194545.48,33928.66,25640.29,789020.2,215934.35,58981.08,74838.47,119674.39,32.62,0.93,7985.23,303.14,0,25640.29,0,0,NA,NA
2017-01-29,"Indianapolis","Great Lakes",0.87,224036.18,115110.34,5571.99,3854.01,12914.29,93252.53,2759.02,53542.2,61566.67,1.47,1.04,222.81,1495.17,0,1209.49,2644.52,0,NA,NA
2017-01-29,"Jacksonville","Southeast",1.11,206654.98,88794.56,3608.79,3296.44,87623.67,29999.87,236.88,37567.36,50878.59,348.61,1.39,238.27,58.03,16.05,432.22,2864.22,0,NA,NA
2017-01-29,"Las Vegas","West",0.93,309146.07,135096.96,11638.55,7287.73,120542.24,45790.67,7716.2,59095.7,76001.26,0,1.31,1129.81,3211.73,9.28,7258.26,29.47,0,NA,NA
2017-01-29,"Los Angeles","California",0.6,4230448.98,1982018.18,99597.27,54092.42,1439453.61,741369.62,67607.57,1923042.64,29993.97,28981.57,1.09,16192.49,29310.8,1.56,42914.14,11178.28,0,NA,NA
2017-01-29,"Louisville","Midsouth",0.94,116309.9,58306.36,1469.92,531.84,2082.57,55703.27,217.7,17307.09,40985.94,13.33,1.45,0,938.08,0,193.33,338.51,0,NA,NA
2017-01-29,"Miami/Ft. Lauderdale",NA,1.3,609721.18,208308.68,4472.77,4209.37,271896.48,128996.33,519.69,99039.03,108598.82,670.83,1.23,255.33,8.07,0,2085.56,2123.81,0,NA,NA
2017-01-29,"Nashville","Midsouth",0.93,238392.73,107675.09,3254.87,981.38,109656.49,20938.22,122.93,92858.91,14816.18,0,1.41,296.39,1977.1,0,78.33,903.05,0,NA,NA
2017-01-29,"New Orleans/Mobile","South Central",0.97,344239.35,99061.62,2939.28,2810,208314.95,36546.78,316,77868.08,15523.54,5670,1.3,129.28,0,0,1861.27,948.73,0,NA,NA
2017-01-29,"New York","Northeast",1.52,1270564.47,341850.41,46602.16,20865.6,17844.88,816423.62,94445.56,285574.23,51331.29,4944.89,2.08,6492.22,19169.83,74.51,20510.68,354.92,0,NA,NA
2017-01-29,"Northern New England","Northeast",1.21,423387.02,55222.35,12789.12,12452.07,15901.2,348629.28,3634.19,55222.35,0,0,1.84,3.82,333.23,0,12452.07,0,0,NA,NA
2017-01-29,"Orlando","Southeast",1.24,364048.79,137958.25,6055.75,5412.04,153528.1,72365.95,196.49,70535.42,67422.83,0,1.47,580.6,63.11,0,1900.01,3512.03,0,NA,NA
2017-01-29,"Philadelphia","Northeast",1.48,421316.65,124991.21,11574.88,6935.33,27673.88,248553.08,20098.48,114418.84,10028.59,543.78,1.9,1374.83,3255.7,9.02,6844.43,90.9,0,NA,NA
2017-01-29,"Phoenix/Tucson","West",0.58,1380520.76,317771.23,14419.22,5810.63,799387.73,246921.02,16440.78,114964.92,202520.2,286.11,1.49,4218.73,4389.86,0,5789.71,20.92,0,NA,NA
2017-01-29,"Pittsburgh","Northeast",1.26,107225.04,40835.61,8952.16,7991.94,34693.77,30342.44,1353.22,35389.28,5446.33,0,1.43,940.32,19.9,0,7464.93,527.01,0,NA,NA
2017-01-29,"Portland","West",0.76,909463.13,563713.13,35700.1,28412.64,153610.95,175048.56,17090.49,423872.42,138350.97,1489.74,0.99,3147.45,4138.38,1.63,849.74,27562.9,0,NA,NA
2017-01-29,"Raleigh/Greensboro","Midsouth",1.26,296249.39,84049.95,12400.14,6104.27,89311.71,113615.4,9272.33,81864.06,2185.89,0,1.63,210.3,5718.04,367.53,5464.33,639.94,0,NA,NA
2017-01-29,"Richmond/Norfolk","Midsouth",1.18,259671.38,63847.65,8024.8,3518.82,87900.17,104490.09,3433.47,62577.62,929.75,340.28,1.32,592.19,3683.49,230.3,1829.27,1689.55,0,NA,NA
2017-01-29,"Roanoke","Midsouth",1.13,143828.34,55149.45,7932.55,3768.92,37601.17,50930.88,146.84,53902.27,963.85,283.33,1.18,339.58,3824.05,0,1293.27,2475.65,0,NA,NA
2017-01-29,"Sacramento","California",1.08,513293.45,54443.36,6748.27,296.98,203929.81,247415.04,7505.24,52021.69,35.56,2386.11,2.02,1652.72,4786.42,12.15,296.98,0,0,NA,NA
2017-01-29,"San Diego","California",0.65,776310.02,226462.3,18191.46,7759.32,282233.2,253233.56,14380.96,209999.44,13407.3,3055.56,1.21,1477.75,8949.53,4.86,3304.61,4454.71,0,NA,NA
2017-01-29,"San Francisco","California",1.13,909650.62,85101.07,17708.49,2809.55,371071.3,438456.28,15021.97,73349.82,844.31,10906.94,2.7,7224.2,7671.88,2.86,2809.55,0,0,NA,NA
2017-01-29,"Seattle","West",0.86,838930.98,537287.84,45744.02,34546.61,114095.9,187068.73,478.51,496669.13,40312.44,306.27,1.22,636.48,10502.66,58.27,1544.23,33002.38,0,NA,NA
2017-01-29,"South Carolina","Midsouth",1.11,395411.39,132472.79,9208.26,5194.04,174671.54,85091.43,3175.63,91776.59,40642.03,54.17,1.43,332.61,3466.84,214.77,4009.54,1184.5,0,NA,NA
2017-01-29,"Spokane","West",0.84,112192.95,66059.5,4306.29,3164.59,20867.72,25238.48,27.25,56084.13,9927.04,48.33,1.26,71.23,1070.47,0,123.23,3041.36,0,NA,NA
2017-01-29,"St. Louis","Plains",1,192362.18,96867.05,6269.88,4440.38,80253.19,15081.96,159.98,63464.66,33402.39,0,1.36,1315.28,514.22,0,811.11,3629.27,0,NA,NA
2017-01-29,"Syracuse","Northeast",1.36,71809.68,26209.59,1749.51,1642.71,1270.55,44228.54,101,25395.9,813.69,0,1.67,0,106.8,0,1473.19,169.52,0,NA,NA
2017-01-29,"Tampa","Southeast",1.21,445251.37,170777.93,5251.73,4942.18,183508.26,90757.43,207.75,93866.67,76118.2,793.06,1.43,263.33,46.22,0,2496.67,2445.51,0,NA,NA
2017-01-29,"West Tex/New Mexico","West",0.74,979146.85,295752.4,17839.37,11828.43,607131.32,61234.48,15028.65,159375.8,136376.6,0,1.3,1486.34,4498.48,26.12,11821.76,6.67,0,NA,NA
2017-02-05,"Albany","Northeast",1.49,183549.08,10233.43,1753.35,1503.27,5666.6,165530.03,2119.02,10047.32,186.11,0,1.72,26.75,223.33,0,1503.27,0,0,NA,NA
2017-02-05,"Atlanta","Southeast",0.83,888094.87,278347.77,9685.15,4057.92,442152.5,167181.75,412.85,180392.3,97837.41,118.06,1.28,1418.26,4208.97,0,35.71,4022.21,0,NA,NA
2017-02-05,"Baltimore/Washington","Midsouth",1.09,1170444.52,196303.26,17974.51,9787.59,174325.38,770463.22,29352.66,187362.83,6286.24,2654.19,1.85,1373.51,6610.53,202.88,9782.06,5.53,0,NA,NA
2017-02-05,"Boise","West",0.9,136090.67,64602.08,3143.96,2802.2,36808.59,11333.87,23346.13,61439.09,3116.04,46.95,0.95,20.03,321.73,0,679.58,2122.62,0,NA,NA
2017-02-05,"Boston","Northeast",1.19,772110.18,119616.6,22249.09,19559.7,50889.62,594522.97,7080.99,119075,541.6,0,1.63,7.16,2644.02,38.21,16906.1,2653.6,0,NA,NA
2017-02-05,"Buffalo/Rochester","Northeast",1.4,188582.23,89737.93,5750.39,5486.04,1561.11,97167.09,116.1,89664.64,73.29,0,1.81,6.11,258.24,0,3200.6,2285.44,0,NA,NA
2017-02-05,"Charlotte","Midsouth",0.95,359702.04,70492.61,8473.46,4330.59,95176.35,172311.19,21721.89,56412.26,13627.57,452.78,1.62,140.61,3540.95,461.31,4075.6,254.99,0,NA,NA
2017-02-05,"Chicago","Great Lakes",0.7,1621253.97,105220.88,42439.11,3068.47,378806.26,912672.33,224554.5,94444.33,1936.79,8839.76,1.49,82.09,39288.55,0,3068.47,0,0,NA,NA
2017-02-05,"Cincinnati/Dayton","Great Lakes",0.65,411450.85,223653.73,25068.02,20214.28,3229.39,181550.84,3016.89,35158.21,188488.1,7.42,0.57,198.33,4655.41,0,458.06,19756.22,0,NA,NA
2017-02-05,"Columbus","Great Lakes",0.69,323030.81,118216.48,10382.58,6702.32,140453.99,60090.44,4269.9,114404.34,3809.36,2.78,0.98,688.17,2992.09,0,1755.71,4946.61,0,NA,NA
2017-02-05,"Dallas/Ft. Worth","South Central",0.65,1772501.55,430202.56,17169.39,9193.47,882268.72,362714.58,97315.69,352919.96,76779.55,503.05,1.3,7770.9,205.02,0,9148.87,44.6,0,NA,NA
2017-02-05,"Denver","West",0.77,1258952.81,502650.96,17713.66,7292.15,239163.63,502457.31,14680.91,249329.75,253122.6,198.61,1.38,9065.62,1335.07,20.82,105.6,7186.55,0,NA,NA
2017-02-05,"Detroit","Great Lakes",0.65,797699.81,328254.35,16174.94,11107.06,214826.74,228906.58,25712.14,321790.97,6374.7,88.68,0.85,741.19,4326.69,0,681.27,10425.79,0,NA,NA
2017-02-05,"Grand Rapids","Great Lakes",0.81,391313.63,82538.74,1112.77,369.79,1573.98,298897.77,8303.14,78260.3,3910.85,367.59,1.7,54.67,688.31,0,369.79,0,0,NA,NA
2017-02-05,"Harrisburg/Scranton","Northeast",1.14,348380.9,72537.39,8210.15,7701.3,117876.11,153442.16,4525.24,67100.41,5107.7,329.28,1.83,362.18,140.49,6.18,7677.16,24.14,0,NA,NA
2017-02-05,"Hartford/Springfield","Northeast",1.2,486542.38,54655.21,14825.89,7127.56,52460.96,356398.62,23027.59,49803.73,3869.41,982.07,1.79,94.97,7579.97,23.39,6806.51,321.05,0,NA,NA
2017-02-05,"Houston","South Central",0.55,1977923.65,404189.61,30857.91,23381.26,1026765.08,406006.03,140962.93,316097.57,88069.82,22.22,0.93,7458.6,18.05,0,23381.26,0,0,NA,NA
2017-02-05,"Indianapolis","Great Lakes",0.84,276051.64,105216.86,3551.43,1573.09,19443.88,146037.65,5353.25,53663.15,51550.76,2.95,1.35,568.01,1410.33,0,959.37,613.72,0,NA,NA
2017-02-05,"Jacksonville","Southeast",0.74,398543.91,141030.88,3417.56,2385.19,191954.42,65200.84,357.77,64165.61,76520.83,344.44,1.72,913.99,112.02,6.36,464.44,1920.75,0,NA,NA
2017-02-05,"Las Vegas","West",0.54,680234.93,264249.77,17104.45,10517.18,286395.34,121440.6,8149.22,56405.96,207843.81,0,1.23,1662.7,4924.57,0,10505.41,11.77,0,NA,NA
2017-02-05,"Los Angeles","California",0.53,5470227.08,2701609.82,91687.96,41196.81,1741607.02,937331.61,89678.63,2656630.42,3465.7,41513.7,1.19,15626.93,34864.22,0,40279.83,916.98,0,NA,NA
2017-02-05,"Louisville","Midsouth",0.91,126829.29,48887.14,2108.66,1116.99,2214.61,74680.7,1046.84,19517.27,29368.27,1.6,1.36,0,991.67,0,441.11,675.88,0,NA,NA
2017-02-05,"Miami/Ft. Lauderdale",NA,0.87,1254201.12,282357.34,3626.55,3224.32,689710.71,281503.4,629.67,102844.25,178368.65,1144.44,1.41,398.22,4.01,0,1155.56,2068.76,0,NA,NA
2017-02-05,"Nashville","Midsouth",0.68,377719.7,152057.32,4305.56,1837.22,182395.78,43116.96,149.64,131344.95,20622.37,90,1.16,338.27,2130.07,0,56.67,1780.55,0,NA,NA
2017-02-05,"New Orleans/Mobile","South Central",0.61,633235.06,152143.79,3381.82,3049.25,400599.94,80089.33,402,119084.94,26378.85,6680,1.35,326.31,6.26,0,1874.51,1174.74,0,NA,NA
2017-02-05,"New York","Northeast",1.24,2544483.08,348244.64,58560.14,29909.12,172265.9,1744342.19,279630.35,290463.93,50135.53,7645.18,2.03,7829.32,20623.8,197.9,29581.48,327.64,0,NA,NA
2017-02-05,"Northern New England","Northeast",1.13,701706,48524.31,10860.38,10554.96,23160.46,625037,4984.23,48524.31,0,0,1.6,1.31,304.11,0,10554.96,0,0,NA,NA
2017-02-05,"Orlando","Southeast",0.85,711200.33,197067.77,4611.95,2685.67,362670.27,151154.5,307.79,94810.52,101426.69,830.56,1.95,1715.85,210.43,0,1271.11,1414.56,0,NA,NA
2017-02-05,"Philadelphia","Northeast",1.28,645655.16,127371.2,11862.24,6642.28,77182.34,383060.06,58041.56,111889.17,13700.39,1781.64,1.86,1770.92,3440.94,8.1,6544.18,98.1,0,NA,NA
2017-02-05,"Phoenix/Tucson","West",0.46,2200550.27,450365.83,18884.1,7773.66,1200632.86,531226.65,18324.93,113752.17,330583.1,6030.56,1.23,5981.39,5129.05,0,7773.66,0,0,NA,NA
2017-02-05,"Pittsburgh","Northeast",1.02,157981.65,39125.73,7367.61,6668.44,67986.6,47941.88,2927.44,27741.95,11383.78,0,1.4,683.24,15.93,0,6350.32,318.12,0,NA,NA
2017-02-05,"Portland","West",0.68,1189151.17,737683.65,38945.01,29412.06,173944.99,260237.26,17285.27,678871.57,57776.33,1035.75,0.93,3761.94,5756.42,14.59,960.58,28451.48,0,NA,NA
2017-02-05,"Raleigh/Greensboro","Midsouth",0.97,455798.5,79421.44,9668.72,5599.18,123228.06,230068.42,23080.58,76260.19,2607.08,554.17,1.77,219.34,3567.45,282.75,5467.43,131.75,0,NA,NA
2017-02-05,"Richmond/Norfolk","Midsouth",1,379603.83,77906.2,6511.84,3309.49,131147.08,162972.35,7578.2,76374.99,1531.21,0,1.42,527.83,2515.41,159.11,2198.27,1111.22,0,NA,NA
2017-02-05,"Roanoke","Midsouth",0.97,212143.72,60875.36,9742.87,4215.15,75074.86,76042.48,151.02,59129.65,1337.38,408.33,1.14,224.66,5303.06,0,1977.81,2237.34,0,NA,NA
2017-02-05,"Sacramento","California",0.98,808808.87,57213.28,7712.27,413.98,321474.22,418158.93,11962.44,56599.1,43.35,570.83,1.6,2241.28,5057.01,0,413.98,0,0,NA,NA
